Actual Class,Predicted Class,Confidence
laerm,laerm,0.7524065375328064
laerm,laerm,0.6952520608901978
laerm,laerm,0.3724297881126404
laerm,laerm,0.7028159499168396
laerm,laerm,0.7372745275497437
laerm,laerm,0.8149257898330688
laerm,laerm,0.891991376876831
laerm,laerm,0.8144016861915588
laerm,laerm,0.7361048460006714
laerm,laerm,0.5198896527290344
laerm,laerm,0.7213266491889954
laerm,laerm,0.7009836435317993
laerm,laerm,0.7933756113052368
laerm,laerm,0.36731263995170593
laerm,laerm,0.6531779170036316
laerm,laerm,0.627744197845459
laerm,laerm_vogel,0.47139817476272583
laerm,laerm,0.6727174520492554
laerm,laerm,0.5264188647270203
laerm,laerm,0.8715296387672424
laerm,laerm_vogel,0.4596244692802429
laerm,laerm,0.707267701625824
laerm,laerm,0.6340623497962952
laerm,laerm,0.6439491510391235
laerm,laerm,0.6535636186599731
laerm,laerm,0.8421072959899902
laerm,vogel,0.39388829469680786
laerm,laerm,0.7502122521400452
laerm,laerm_vogel,0.6363565325737
laerm,laerm,0.7914396524429321
laerm,laerm,0.5350978970527649
laerm,laerm,0.6856259107589722
laerm,laerm,0.7778031229972839
laerm,laerm,0.5093342065811157
laerm,laerm_vogel,0.5159262418746948
laerm,laerm,0.5048292875289917
laerm,laerm,0.393256813287735
laerm,laerm,0.7131354808807373
laerm,laerm,0.6258012056350708
laerm,laerm,0.5237638354301453
laerm,laerm,0.9930993318557739
laerm,laerm,0.4922295808792114
laerm,vogel,0.30990782380104065
laerm,laerm,0.8386286497116089
laerm,laerm,0.6048311591148376
laerm,laerm,0.6002287268638611
laerm,laerm,0.7327797412872314
laerm,laerm,0.9896876215934753
laerm,laerm,0.7972981333732605
laerm,vogel,0.3758600652217865
laerm,laerm,0.30823299288749695
laerm,laerm,0.9863088726997375
laerm,laerm,0.7045713067054749
laerm,laerm,0.6079561710357666
laerm,laerm,0.6573803424835205
laerm,laerm,0.34762758016586304
laerm,laerm,0.3240523338317871
laerm,laerm,0.677026629447937
laerm,laerm_vogel,0.46714869141578674
laerm,laerm,0.6229496598243713
laerm,laerm,0.689082682132721
laerm,laerm,0.979915976524353
laerm,laerm,0.33754876255989075
laerm,vogel,0.29781532287597656
laerm,laerm,0.9572701454162598
laerm,laerm,0.6893017292022705
laerm,laerm,0.7108710408210754
laerm,laerm,0.6629863977432251
laerm,laerm,0.37182971835136414
laerm,laerm,0.6078281402587891
laerm,laerm,0.5229642987251282
laerm,laerm,0.6611733436584473
laerm,laerm,0.32443666458129883
laerm,laerm,0.6884818077087402
laerm,vogel,0.2819229066371918
laerm,laerm,0.8411003351211548
laerm,laerm,0.554831862449646
laerm,laerm,0.6431907415390015
laerm,laerm,0.4906558692455292
laerm,laerm,0.3560202121734619
laerm,laerm,0.6425729393959045
laerm,laerm,0.8100014925003052
laerm,laerm,0.7912515997886658
laerm,laerm,0.7200475931167603
laerm,laerm,0.7148190140724182
laerm,laerm,0.6884336471557617
laerm,laerm,0.6069777607917786
laerm,laerm,0.6412291526794434
laerm,laerm,0.641204833984375
laerm,laerm,0.3058082163333893
laerm,vogel,0.5300774574279785
laerm,laerm,0.7645555138587952
laerm,laerm,0.5642876029014587
laerm,laerm,0.5675869584083557
laerm,laerm,0.6462144255638123
laerm,laerm,0.7186856269836426
laerm,laerm,0.8247246742248535
laerm,laerm,0.7357116341590881
laerm,laerm,0.5427488088607788
laerm,laerm,0.7103488445281982
laerm,laerm,0.6655076146125793
laerm,laerm,0.7478841543197632
laerm,laerm,0.6330078840255737
laerm,laerm,0.5530626773834229
laerm,laerm,0.7172578573226929
laerm,vogel,0.34515056014060974
laerm,laerm,0.5058987140655518
laerm,laerm,0.5269482731819153
laerm,laerm,0.6826318502426147
laerm,laerm,0.7332024574279785
laerm,laerm,0.5576213598251343
laerm,laerm,0.6370500922203064
laerm,laerm,0.39837124943733215
laerm,laerm,0.5281997919082642
laerm,laerm,0.6671367287635803
laerm,laerm,0.42765647172927856
laerm,laerm,0.6666865348815918
laerm,laerm,0.5655062794685364
laerm,laerm,0.49808037281036377
laerm,laerm,0.6033328771591187
laerm,vogel,0.2849442660808563
laerm,laerm,0.41638264060020447
laerm,laerm,0.7807788848876953
laerm,laerm,0.6209631562232971
laerm,laerm,0.3040253221988678
laerm,laerm,0.6155101656913757
laerm,laerm,0.6588852405548096
laerm,laerm,0.7459883093833923
laerm,laerm,0.4191523492336273
laerm,laerm,0.5777229070663452
laerm,laerm,0.8162820339202881
laerm,laerm,0.7744743227958679
laerm,laerm,0.6040963530540466
laerm,laerm,0.617239236831665
laerm,laerm,0.6691301465034485
laerm,laerm,0.7453826665878296
laerm,vogel,0.37103426456451416
laerm,natur,0.5278480648994446
laerm,laerm,0.42498528957366943
laerm,laerm,0.5902150273323059
laerm,laerm,0.6957278251647949
laerm,laerm,0.6885307431221008
laerm,laerm,0.5809178948402405
laerm,laerm,0.669711709022522
laerm,laerm,0.6013797521591187
laerm,laerm,0.7253643870353699
laerm,laerm,0.5639413595199585
laerm,laerm,0.6379863023757935
laerm,laerm,0.6119973063468933
laerm,laerm,0.303741991519928
laerm,laerm,0.8156885504722595
laerm,laerm,0.9251737594604492
laerm,laerm,0.5865853428840637
laerm,vogel,0.27225643396377563
laerm,laerm,0.7185437679290771
laerm,laerm,0.7695350646972656
laerm,laerm,0.4843117594718933
laerm,laerm,0.7503674626350403
laerm,laerm,0.6247498989105225
laerm,laerm,0.7531574964523315
laerm,laerm,0.6961709856987
laerm,laerm,0.6633502840995789
laerm,laerm,0.6381774544715881
laerm,laerm,0.5631154179573059
laerm,laerm,0.6755895614624023
laerm,laerm,0.6788666844367981
laerm,laerm,0.6760313510894775
laerm,laerm,0.734612226486206
laerm,laerm,0.718101441860199
laerm,laerm,0.36282220482826233
laerm,laerm,0.44796404242515564
laerm,laerm,0.38914868235588074
laerm,laerm,0.6096054911613464
laerm,laerm,0.702876091003418
laerm,laerm,0.7016777992248535
laerm,laerm,0.6986559629440308
laerm,laerm,0.7566062211990356
laerm,laerm,0.6655874848365784
laerm,laerm,0.6029807329177856
laerm,laerm,0.44739314913749695
laerm,laerm,0.3534466028213501
laerm,laerm,0.6811553835868835
laerm,laerm,0.558471143245697
laerm,laerm,0.48004621267318726
laerm,laerm,0.5696982741355896
laerm,laerm,0.7338400483131409
laerm,laerm,0.9678154587745667
laerm,laerm,0.6913565397262573
laerm,laerm,0.3326263129711151
laerm,laerm,0.9229409098625183
laerm,laerm,0.3686736524105072
laerm,laerm,0.7359132170677185
laerm,laerm,0.7225596308708191
laerm,laerm,0.5656118988990784
laerm,laerm,0.33097678422927856
laerm,laerm,0.6445010900497437
laerm,vogel,0.30803197622299194
laerm,laerm,0.6984422206878662
laerm,laerm,0.6744318008422852
laerm,laerm,0.35682013630867004
laerm,laerm,0.6814393401145935
laerm,laerm,0.7853506803512573
laerm,laerm,0.6616857647895813
laerm,laerm,0.6579200029373169
laerm,laerm,0.6324081420898438
laerm,laerm,0.7694461941719055
laerm,laerm,0.7193211317062378
laerm,laerm,0.6264187693595886
laerm,laerm,0.43250149488449097
laerm,laerm,0.7519459128379822
laerm,laerm,0.26873117685317993
laerm,laerm,0.7797438502311707
laerm,laerm,0.659740149974823
laerm,laerm,0.7445463538169861
laerm,laerm,0.7507204413414001
laerm,laerm,0.753627598285675
laerm,laerm,0.6099727153778076
laerm,laerm,0.7479804158210754
laerm,laerm,0.7135793566703796
laerm,laerm,0.7576250433921814
laerm,laerm,0.895049512386322
laerm,laerm,0.7392067313194275
laerm,laerm,0.7336030006408691
laerm,laerm,0.875834584236145
laerm,laerm,0.6634771227836609
laerm,laerm,0.7678998112678528
laerm,laerm,0.7332732677459717
laerm,laerm,0.5323241949081421
laerm,laerm_vogel,0.45270806550979614
laerm,laerm,0.6889165043830872
laerm,laerm,0.5782009363174438
laerm,laerm,0.48517030477523804
laerm,laerm,0.7809155583381653
laerm,laerm,0.7298943400382996
laerm,laerm,0.34283244609832764
laerm,laerm,0.5411043763160706
laerm,laerm,0.6561369895935059
laerm,laerm,0.6422609686851501
laerm,laerm,0.7857357263565063
laerm,laerm,0.8296331763267517
laerm,laerm,0.9487530589103699
laerm,laerm,0.556232213973999
laerm,laerm,0.833765983581543
laerm,laerm,0.9001753330230713
laerm,laerm,0.9419629573822021
laerm,laerm,0.2327267825603485
laerm,laerm,0.8838399648666382
laerm,laerm,0.5720189809799194
laerm,laerm,0.9219536185264587
laerm,laerm,0.8277696967124939
laerm,laerm,0.8935437202453613
laerm,laerm,0.8090726733207703
laerm,laerm,0.8754495978355408
laerm,laerm,0.8315072059631348
laerm,laerm,0.9971217513084412
laerm,laerm,0.9370598793029785
laerm,laerm,0.9877939224243164
laerm,laerm,0.3999054431915283
laerm,laerm,0.19659294188022614
laerm,laerm,0.7558165788650513
laerm,laerm,0.9429301023483276
laerm,laerm,0.8990651965141296
laerm,laerm,0.8889395594596863
laerm,laerm,0.9421049356460571
laerm,laerm,0.7083485722541809
laerm,laerm,0.7627339959144592
laerm,vogel,0.6294021606445312
laerm,laerm,0.9406507611274719
laerm,laerm,0.8303380608558655
laerm,laerm,0.8976461291313171
laerm,laerm,0.8493495583534241
laerm,laerm,0.7621650695800781
laerm,laerm,0.7580208778381348
laerm,laerm_vogel,0.5211474299430847
laerm,laerm,0.5387012958526611
laerm,laerm,0.5975450873374939
laerm,laerm,0.7420137524604797
laerm,laerm,0.6614254117012024
laerm,laerm,0.5350605845451355
laerm,laerm,0.6962942481040955
laerm,laerm,0.6567633152008057
laerm,laerm,0.8531368374824524
laerm,stille,0.4121692478656769
laerm,laerm,0.7276971340179443
laerm,laerm,0.6751199960708618
laerm,laerm,0.5119827389717102
laerm,laerm,0.6724223494529724
laerm,laerm,0.662676990032196
laerm,laerm,0.7378526926040649
laerm,laerm,0.862336277961731
laerm,laerm,0.6722744107246399
laerm,laerm,0.5963922142982483
laerm,laerm,0.7353416681289673
laerm,laerm,0.7308288216590881
laerm,laerm,0.5750461220741272
laerm,laerm,0.7312325835227966
laerm,laerm,0.6807394623756409
laerm,laerm,0.7477642297744751
laerm,laerm,0.6444425582885742
laerm,laerm,0.7167927622795105
laerm,laerm,0.6715847253799438
laerm,laerm,0.7844492197036743
laerm,laerm,0.5935773253440857
laerm,laerm,0.5276050567626953
laerm,laerm,0.5633891820907593
laerm,laerm,0.4487369954586029
laerm,laerm,0.68893963098526
laerm,laerm,0.6166580319404602
laerm,stille,0.49497461318969727
laerm,laerm,0.7393858432769775
laerm,laerm,0.775093674659729
laerm,stille,0.35713085532188416
laerm,laerm,0.7340472936630249
laerm,laerm,0.6976863145828247
laerm,laerm,0.7386340498924255
laerm,laerm,0.6724173426628113
laerm,laerm,0.7015135288238525
laerm,laerm,0.6379569172859192
laerm,laerm,0.9356757402420044
laerm,laerm,0.7321809530258179
laerm,laerm,0.631712794303894
laerm,laerm,0.6362101435661316
laerm,laerm,0.6420023441314697
laerm,laerm,0.6568602323532104
laerm,laerm,0.7031383514404297
laerm,laerm,0.7301169037818909
laerm,laerm,0.741973340511322
laerm,laerm,0.5805988311767578
laerm,laerm,0.6558939218521118
laerm,laerm,0.475849986076355
laerm,natur,0.24225890636444092
laerm,laerm,0.8074759244918823
laerm,laerm,0.7595646977424622
laerm,laerm,0.5170283913612366
laerm,laerm,0.5992817878723145
laerm,laerm,0.615462064743042
laerm,laerm,0.7066057920455933
laerm,laerm,0.6861569285392761
laerm,laerm,0.49209633469581604
laerm,laerm,0.6781547665596008
laerm,laerm,0.6478362083435059
laerm,laerm,0.6989114284515381
laerm,laerm,0.2583567798137665
laerm,laerm,0.7386313080787659
laerm,laerm,0.7189264297485352
laerm,laerm,0.7412119507789612
laerm,laerm,0.6801890134811401
laerm,laerm,0.6936634182929993
laerm,laerm,0.6603965759277344
laerm,laerm,0.636776328086853
laerm,laerm_vogel,0.5023847818374634
laerm,laerm,0.6939004063606262
laerm,laerm,0.6273183822631836
laerm,laerm,0.6562081575393677
laerm,laerm,0.6692483425140381
laerm,natur,0.5392109155654907
laerm,laerm,0.6914383769035339
laerm,laerm,0.7243925929069519
laerm,laerm,0.6300155520439148
laerm,laerm,0.500777006149292
laerm,laerm,0.7065340280532837
laerm,laerm,0.7942034006118774
laerm,laerm,0.9191271662712097
laerm,laerm,0.8497650027275085
laerm,laerm,0.9846519231796265
laerm,laerm,0.7942363023757935
laerm,laerm,0.5810765624046326
laerm,laerm,0.8512282967567444
laerm,laerm,0.7085627913475037
laerm,laerm,0.8024435639381409
laerm,laerm,0.9983356595039368
laerm,laerm,0.7425817847251892
laerm,laerm,0.6518977880477905
laerm,laerm,0.9257736206054688
laerm,laerm,0.8315207362174988
laerm,laerm,0.44389110803604126
laerm,laerm,0.8727924227714539
laerm,laerm,0.7567197680473328
laerm,laerm,0.8462874889373779
laerm,laerm,0.8919382691383362
laerm,laerm,0.6575040817260742
laerm,laerm,0.7315576672554016
laerm,laerm,0.7078167796134949
laerm,laerm,0.9099854230880737
laerm,laerm,0.8521765470504761
laerm,laerm,0.8523406386375427
laerm,laerm,0.8132472634315491
laerm,laerm,0.8095247745513916
laerm,laerm,0.6545431613922119
laerm,laerm,0.9013002514839172
laerm,laerm,0.8278104662895203
laerm,laerm,0.9602336883544922
laerm,laerm,0.9970099925994873
laerm,laerm,0.9950196743011475
laerm,laerm,0.7192371487617493
laerm,laerm,0.9615228176116943
laerm,laerm,0.9482780694961548
laerm,laerm,0.4938580095767975
laerm,laerm,0.6022602319717407
laerm,laerm,0.7415673732757568
laerm,laerm,0.8363735675811768
laerm,laerm,0.9357922077178955
laerm,laerm,0.7857168912887573
laerm,laerm,0.6248823404312134
laerm,laerm,0.6278833150863647
laerm,laerm,0.8328320384025574
laerm,laerm,0.9392331838607788
laerm,laerm,0.7353512644767761
laerm,laerm,0.8671154975891113
laerm,laerm,0.7768835425376892
laerm,laerm,0.9088316559791565
laerm,laerm,0.882644772529602
laerm,laerm,0.8304142951965332
laerm,laerm,0.9008131623268127
laerm,laerm,0.6591240167617798
laerm,laerm,0.8343109488487244
laerm,laerm,0.8397406935691833
laerm,laerm,0.29672983288764954
laerm,laerm,0.7179755568504333
laerm,laerm,0.7772696614265442
laerm,laerm,0.8719993233680725
laerm,laerm,0.9035375714302063
laerm,laerm,0.8195380568504333
laerm,laerm,0.9253143072128296
laerm,laerm,0.7763606905937195
laerm,laerm,0.8070386052131653
laerm,laerm,0.9473245143890381
laerm,laerm,0.7678566575050354
laerm,laerm,0.8138381838798523
laerm,laerm,0.8835787177085876
laerm,laerm,0.7338034510612488
laerm,laerm,0.9579271078109741
laerm,laerm,0.8598154187202454
laerm,vogel,0.45752832293510437
laerm,laerm,0.921469509601593
laerm,laerm,0.9962064027786255
laerm,laerm,0.8950397372245789
laerm,laerm,0.845371663570404
laerm,laerm,0.7544938325881958
laerm,laerm,0.927424967288971
laerm,laerm,0.6430086493492126
laerm,laerm,0.773963212966919
laerm,laerm,0.9490835666656494
laerm,laerm,0.796441912651062
laerm,laerm,0.7160356044769287
laerm,laerm,0.8766441345214844
laerm,laerm,0.8297147154808044
laerm,laerm,0.6833508014678955
laerm,laerm,0.7753829956054688
laerm,laerm,0.7587323188781738
laerm,laerm,0.944769561290741
laerm,vogel,0.3350447118282318
laerm,laerm,0.5136265158653259
laerm,laerm,0.49191391468048096
laerm,laerm,0.6330679059028625
laerm,laerm,0.6758280396461487
laerm,laerm,0.6979520916938782
laerm,laerm,0.18090449273586273
laerm,laerm,0.6619073748588562
laerm,laerm,0.715659499168396
laerm,laerm,0.6618647575378418
laerm,laerm,0.4869386553764343
laerm,laerm,0.7540230751037598
laerm,laerm,0.2546984851360321
laerm,laerm,0.6142621040344238
laerm,vogel,0.31610944867134094
laerm,vogel,0.2632264494895935
laerm,vogel,0.21596759557724
laerm,stille,0.537066638469696
laerm,laerm,0.23917171359062195
laerm,laerm,0.6275579333305359
laerm,laerm,0.3675941824913025
laerm,laerm,0.3979053199291229
laerm,laerm,0.27860039472579956
laerm,laerm,0.4294296205043793
laerm,laerm,0.438454270362854
laerm,laerm,0.6310847997665405
laerm,laerm,0.5668532848358154
laerm,laerm,0.4780620336532593
laerm,laerm,0.6479373574256897
laerm,laerm,0.7035442590713501
laerm,laerm,0.4699609875679016
laerm,laerm,0.7613088488578796
laerm,laerm,0.6971427202224731
laerm,vogel,0.3443048298358917
laerm,laerm,0.3479468822479248
laerm,laerm,0.3271975517272949
laerm,laerm,0.3063284158706665
laerm,laerm,0.47711557149887085
laerm,laerm,0.48388001322746277
laerm,stille,0.5978692770004272
laerm,laerm,0.20536765456199646
laerm,laerm,0.46194958686828613
